id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,cmc_rank,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
12761,Angle,ANGLE,angle,17,2021-11-10T09:52:28.000Z,"a16z-portfolio,olympus-pro-ecosystem,optimism-ecosystem,real-world-assets",1000000000,0,1000000000,4717,0.019927217127326757,7602.92067131,0.17733774,1.31902873,-11.01099165,0
17515,CitaDAO,KNIGHT,citadao,2,2022-01-20T22:08:39.000Z,"ethereum-ecosystem,real-world-assets",10000000000,0,10000000000,,,0,0,0,0.25525087,
13255,Defactor,FACTR,defactor,22,2021-10-26T07:08:16.000Z,real-world-assets,300000000,0,300000000,3015,0.041897914937999166,472181.15342029,-1.60559848,20.91384559,12.15693141,0
28557,Wagon Network,WAG,wagon-network,3,2023-11-30T22:24:36.000Z,real-world-assets,100000000,0,100000000,,,0,0,0,0,
8691,Domani Protocol,DEXTF,dextf-protocol,19,2021-03-04T00:00:00.000Z,"asset-management,defi,ethereum-ecosystem,avalanche-ecosystem,real-world-assets,zksync-era-ecosystem",100000000,0,0,4544,0.1056134242435543,11393.74118621,0.76463997,-1.23028766,-10.24971903,0
28702,Viridis Network,VRD,viridis-network,4,2023-12-13T09:17:47.000Z,"ai-big-data,real-world-assets,depin",,0,1000000000,,,0,0,0,0,
9531,BilliCat,BCAT,polymoon,6,2021-05-03T00:00:00.000Z,"ai-big-data,defi,gaming,memes,smart-contracts,real-world-assets,depin",100000000,0,100000000,3576,0.002352175718813405,103633.93232143,-0.4220528,1.4902772,0.4033988,0
28756,VaporFund,VPR,vaporwallet,17,2024-01-04T10:08:30.000Z,"wallet,binance-smart-chain,real-world-assets",1000000000,0,1000000000,3476,0.0026471547710415354,126432.74441446,0.01975651,0.90930473,10.60258563,0
28888,Decentralized ETF,DETF,decentralized-etf,7,2023-12-30T17:07:21.000Z,"defi,real-world-assets",100000000,0,100000000,3602,0.03371342650636366,100614.84691551,-0.11186233,-6.35706007,-17.01390618,0
10342,HomeCoin,HOME,homecoin-token,1,2021-06-09T00:00:00.000Z,"bnb-chain,real-world-assets",1000000000000000,0,0,,,0,-0.15653406,0.25903261,0.0459811,
28055,Short-term T-Bill Token,STBT,short-term-t-bill-token,3,2023-09-19T15:52:53.000Z,real-world-assets,,0,85818921,,,0,0,0,-0.6150269,
29768,TMN Global,TMNG,tmn-global,2,2024-03-12T01:29:21.000Z,"payments,real-world-assets",500000000,0,500000000,4451,0.01569992171079968,13663.12376434,1.29216734,2.58505101,2.6408566,0
